type,date(yyyyMMddHHmmss),author,message,latitude,longitude, location
mbdata,20140123212200,truccotrucco,anybody give ride stillshake,36.059,24.856,
mbdata,20140123212200,praise111,prayer answer peaceful end hostage situation,,,
mbdata,20140123212200,AbilaPost,APD still release name suspect arrest stand AbilaPost,,,
mbdata,20140123212200,panopticon,anytbody konw shooting cop standoff gelatogalore,,,
mbdata,20140123212200,sofitees,look like end peaceful shot first hope cop ok,36.059,24.857,
mbdata,20140123212200,Simon_Hamaeth,seem like standoff,,,
ccdata,20140123212200,,crime scene investigation request additional unit location dwelling of interest,,,1122 N. Maskin St
mbdata,20140123212214,vonneka,RT @CentralBulletin stand end peacefully 2 arrest 2 hostage save Abila CentralBulletin,,,
mbdata,20140123212215,KronosQuoth,no masterpiece ever create lazy artist POKRally HI,,,
mbdata,20140123212241,eazymoney,discount drug prescription require   cheapdrugs.kronos/meds meds abila,,,
mbdata,20140123212241,KronosQuoth,I nt fail test I find 100 way wrong   KronosStar POKRally,,,
mbdata,20140123212300,microBanana,rt @HomelandIlluminations official report fire control   no word yet nearby resident return home HI,,,
mbdata,20140123212300,brain448,rt @AbilaPost APD still release name suspect arrest stand AbilaPost,,,
mbdata,20140123212300,ninjabob,rt @AbilaPost APD still release name suspect arrest stand AbilaPost,,,
mbdata,20140123212300,klingon4real,rt @AbilaPost APD still release name suspect arrest stand AbilaPost,,,
mbdata,20140123212303,CentralBulletin,fire dance dolphin control fire police still scene Abila CentralBulletin,,,
mbdata,20140123212303,pashmina887,new evidence find alien among we aliens.kronos/amongus evidence alien,,,
mbdata,20140123212303,FriendsOfKronos,stand POK terrorist end without violence,,,
mbdata,20140123212303,livin4HigherPower,happy ending hostage situatoin prayersAnswered,,,
mbdata,20140123212303,CentralBulletin,name suspect arrest stand release yet Abila CentralBulletin,,,
mbdata,20140123212303,MarcusDrymiau,hostage rescue happyending,,,
mbdata,20140123212303,roger_roger,guess hostage we,,,
mbdata,20140123212304,KronosQuoth,build dream someone else hire build   KronosStar POKRally,,,
mbdata,20140123212304,KronosQuoth,develop success failure discouragement failure two sure stepping stone success   POKRally HI,,,
mbdata,20140123212304,KronosQuoth,success know purpose life growing reach maximum potential sow seed benefit other   POKRally HI,,,
mbdata,20140123212311,soup4u,rt @AbilaPost great work APD negotiate peaceful end tense standoff AbilaPost,,,
mbdata,20140123212332,KronosQuoth,change thought change world   KronosStar POKRally,,,
mbdata,20140123212332,KronosQuoth,the meaning life find gift the purpose life give away   POKRally hi,,,
mbdata,20140123212334,FriendsOfKronos,suspect terrorist name release pok,,,
mbdata,20140123212334,AbilaPost,APD decline release name hostage AbilaPost,,,
mbdata,20140123212334,prettyRain,I be okay scarey make ok,,,
mbdata,20140123212334,roger_roger,lame wnat we stay give statement,,,
mbdata,20140123212354,KronosQuoth,real difficulty overcome imaginary one unconquerable   POKRally HI,,,
mbdata,20140123212354,KronosQuoth,no one make feel inferior without consent   POKRally HI,,,
mbdata,20140123212354,KronosQuoth,do n't raise voice improve argument   POKRally hi,,,
mbdata,20140123212354,KronosQuoth,no masterpiece ever create lazy artist POKRally HI,,,
mbdata,20140123212400,dtennent,rt @GreyCatCollectibles mom ca nt take we allergictofurballs,,,
mbdata,20140123212400,wiseWords,rt @praise111 prayer answer peaceful end hostage situation,,,
mbdata,20140123212400,gardener4958,rt @AbilaPost APD still release name suspect arrest stand AbilaPost,,,
mbdata,20140123212400,lindyT,rt @AbilaPost APD still release name suspect arrest stand AbilaPost,,,
mbdata,20140123212400,dtennent,rt @AbilaPost APD still release name suspect arrest stand AbilaPost,,,
mbdata,20140123212403,slamrjamr,rt @CentralBulletin fire dance dolphin control fire police still scene Abila CentralBulletin,,,
mbdata,20140123212403,soup4u,rt @CentralBulletin fire dance dolphin control fire police still scene Abila CentralBulletin,,,
mbdata,20140123212403,jaques,rt @CentralBulletin name suspect arrest stand release yet Abila CentralBulletin,,,
mbdata,20140123212411,ninjabob,rt @AbilaPost great work APD negotiate peaceful end tense standoff AbilaPost,,,
mbdata,20140123212411,phantomagate,rt @AbilaPost great work APD negotiate peaceful end tense standoff AbilaPost,,,
mbdata,20140123212411,muppiesRock,RT @panopticon man woman surrende police two people leave van think hostage,,,
mbdata,20140123212411,microBanana,RT @prettyRain omgopmgomgthank thank thank,,,
mbdata,20140123212413,FriendsOfKronos,APD wo nt release name bet guess employer GASTECH,,,
mbdata,20140123212418,KronosQuoth,if genuinely want something n't wait teach impatient   POKRally hi,,,
mbdata,20140123212434,ninjabob,rt @FriendsOfKronos suspect terrorist name release pok,,,
mbdata,20140123212434,farmboy,RT @AbilaPost APD decline release name hostage AbilaPost,,,
mbdata,20140123212439,stolkfair,rt @FriendsOfKronos great work APD negotiate terrorist bullet swift justice POK,,,
mbdata,20140123212449,KronosQuoth,thing work well make good thing work   POKRally HI,,,
mbdata,20140123212449,KronosQuoth,success sum small effort repeat day day   POKRally HI,,,
mbdata,20140123212450,vetsRock,RT @cleaningFish hostage job?make $ 500 week click money.kronos/sellstuff,,,
mbdata,20140123212450,rrWine,RT @AbilaPost one male one female surrender APD two female hostage rescue AbilaPost,,,
mbdata,20140123212500,KronosStar,AFD say neighbor building likely risk KronosStar DancingDolphinFire AFDHeroes,,,
mbdata,20140123212500,AbilaFireDept,Abila Fire Department urge citizen please avoid Dancing Dolphin fire completely control AFD,,,
mbdata,20140123212500,GreyCatCollectibles,sombody help we griefstricken,,,
mbdata,20140123212500,omgponies,sad dansingdolphinfire how I help,,,
mbdata,20140123212500,panopticon,cop wo nt answer question head home standoffover bedtime,,,
mbdata,20140123212500,prettyRain,thank u ur prayer,,,
ccdata,20140123212500,,suspicious subject circumstance in progress,,,S. Mikonou St / S. Achilleos St
mbdata,20140123212503,wireHead1122,rt @CentralBulletin name suspect arrest stand release yet Abila CentralBulletin,,,
mbdata,20140123212503,lordWally,rt @CentralBulletin name suspect arrest stand release yet Abila CentralBulletin,,,
mbdata,20140123212503,wireHead1122,rt @CentralBulletin name suspect arrest stand release yet Abila CentralBulletin,,,
mbdata,20140123212511,dragonRider1,rt @FriendsOfKronos one male one female terrorist surrender pok,,,
mbdata,20140123212511,teresaJ,rt @AbilaPost great work APD negotiate peaceful end tense standoff AbilaPost,,,
mbdata,20140123212511,vonneka,rt @AbilaPost great work APD negotiate peaceful end tense standoff AbilaPost,,,
mbdata,20140123212512,KronosQuoth,the person destine become person decide   KronosStar POKRally,,,
mbdata,20140123212512,KronosQuoth,knowledge aware wisdom knowing   POKRally hi,,,
mbdata,20140123212512,KronosQuoth,the distance insanity genius measure success   POKRally HI,,,
mbdata,20140123212533,KronosQuoth,definiteness purpose starting point achievement   KronosStar POKRally,,,
mbdata,20140123212533,KronosQuoth,the function leadership produce leader follower   POKRally HI,,,
mbdata,20140123212533,KronosQuoth,you 've get get every morning determination be going go bed satisfaction   POKRally hi,,,
mbdata,20140123212533,KronosQuoth,life 10 happen 90 I react   KronosStar POKRally,,,
mbdata,20140123212600,henri,rt @AbilaPost APD still release name suspect arrest stand AbilaPost,,,
mbdata,20140123212603,electricAvenue,rt @CentralBulletin fire dance dolphin control fire police still scene Abila CentralBulletin,,,
mbdata,20140123212603,luvMyPants,rt @CentralBulletin name suspect arrest stand release yet Abila CentralBulletin,,,
mbdata,20140123212603,KronosQuoth,dream big dare fail   KronosStar POKRally,,,
mbdata,20140123212624,KronosQuoth,you 've get get every morning determination be going go bed satisfaction   POKRally hi,,,
mbdata,20140123212624,KronosQuoth,you measure size accomplishment obstacle overcome reach goal   POKRally hi,,,
mbdata,20140123212648,Clevvah4Evah,my hand hurt I think I carpet tunnel pok Rally Grammar,,,
mbdata,20140123212700,klingon4real,RT @KronosStar AFD say neighboring building likely risk KronosStar DancingDolphinFire AFDHeroes,,,
mbdata,20140123212700,muppiesRock,RT @KronosStar AFD say neighboring building likely risk KronosStar DancingDolphinFire AFDHeroes,,,
mbdata,20140123212700,ninjabob,rt @panopticon cop wo nt answer question heading home standoffover bedtime,,,
mbdata,20140123212703,brandonL,rt @CentralBulletin fire dance dolphin control fire police still scene Abila CentralBulletin,,,
mbdata,20140123212703,brain448,rt @CentralBulletin fire dance dolphin control fire police still scene Abila CentralBulletin,,,
mbdata,20140123212703,henri,rt @CentralBulletin fire dance dolphin control fire police still scene Abila CentralBulletin,,,
mbdata,20140123212703,ninjabob,rt @CentralBulletin name suspect arrest stand release yet Abila CentralBulletin,,,
mbdata,20140123212712,redisrad,checkin ouzerielian comeondown,,,
mbdata,20140123212712,AbilaAllFaith,we hourofneed,,,
ccdata,20140123212712,,traffic stop,,,N. Pilau St / N. Diogenous St
mbdata,20140123212717,KronosQuoth,you ca nt fall nt climb   but joy living whole life ground   KronosStar POKRally,,,
mbdata,20140123212734,stolkfair,rt @prettyRain I be okay scarey make ok,,,
mbdata,20140123212734,pinky,rt @roger_roger lame wnat we stay give statement,,,
mbdata,20140123212740,KronosQuoth,do   KronosStar POKRally,,,
mbdata,20140123212800,lindyT,RT @KronosStar AFD say neighboring building likely risk KronosStar DancingDolphinFire AFDHeroes,,,
mbdata,20140123212800,stolkfair,RT @KronosStar AFD say neighboring building likely risk KronosStar DancingDolphinFire AFDHeroes,,,
mbdata,20140123212808,reggierockin776,I trust goodstuff.kronos/links abilasFinest,,,
mbdata,20140123212808,KronosQuoth,only put tomorrow willing die leave undo   POKRally HI,,,
mbdata,20140123212808,KronosQuoth,success walk failure failure loss enthusiasm   POKRally HI,,,
mbdata,20140123212808,KronosQuoth,if always get always get   POKRally hi,,,
mbdata,20140123212812,phantomagate,rt @redisrad checkin ouzerielian comeondown,,,
mbdata,20140123212838,KronosQuoth,it well fail originality succeed imitation   POKRally HI,,,
mbdata,20140123212900,worldWatcher,RT @KronosStar AFD say neighboring building likely risk KronosStar DancingDolphinFire AFDHeroes,,,
mbdata,20140123212900,wiseWords,rt @omgponies sad dansingdolphinfire how I help,,,
mbdata,20140123212908,KronosQuoth,few thing help individual place responsibility let know trust    KronosStar POKRally,,,
mbdata,20140123212912,teresaJ,rt @AbilaAllFaith we hourofneed,,,
mbdata,20140123212936,KronosQuoth,it never late might   KronosStar POKRally,,,
mbdata,20140123212936,KronosQuoth,you 've get get every morning determination be going go bed satisfaction   POKRally hi,,,
mbdata,20140123212936,KronosQuoth,remember getting want sometimes wonderful stroke luck   KronosStar POKRally,,,
mbdata,20140123212936,KronosQuoth,only put tomorrow willing die leave undo   POKRally HI,,,
mbdata,20140123213000,KronosStar,there explosion inside apartment building   several people KronosStar DancingDolphinFire AFDHeroes,,,
mbdata,20140123213000,HomelandIlluminations,explosion report site Dancing Dolphin fire HI,,,
mbdata,20140123213000,AbilaFireDept,Abila Fire Department report explosion Dancing Dolphin fire Achilleos Madeg AFD,,,
mbdata,20140123213000,GreyCatCollectibles,oh nooooooooo sound like explosion,,,
mbdata,20140123213000,dangermice,omg explosion abilafire,36.059,24.894,
mbdata,20140123213000,redisrad,what boom,,,
mbdata,20140123213002,KronosQuoth,education cost money   but ignorance   KronosStar POKRally,,,
mbdata,20140123213002,KronosQuoth,if willing risk usual settle ordinary   POKRally HI,,,
mbdata,20140123213002,KronosQuoth,the number one reason people fail life listen friend family neighbor   POKRally hi,,,
mbdata,20140123213002,KronosQuoth,change thought change world   KronosStar POKRally,,,
mbdata,20140123213010,AbilaPost,unknown explosion hear @dancingdolphin AbilaPost,,,
mbdata,20140123213010,GreyCatCollectibles,ohnoohnoohnoohnoohnoohnoohnoohnoohnoohno,,,
ccdata,20140123213010,,MISDEMEANOR assault in progress,,,S. Mikonou St / S. Achilleos St
mbdata,20140123213025,KronosQuoth,all progress take place outside comfort zone   POKRally HI,,,
mbdata,20140123213045,CentralBulletin,explosion hear dancing dolphin apartment Abila CentralBulletin,,,
mbdata,20140123213045,aliceRocks,nt sound good,,,
mbdata,20140123213045,AbilaAllFaith,may Creator help we,,,
mbdata,20140123213051,KronosQuoth,when everything seem go remember airplane take wind   KronosStar POKRally,,,
mbdata,20140123213100,klingon4real,rt @KronosStar there explosion inside apartment building   several people KronosStar DancingDolphinFire AFDHeroes,,,
mbdata,20140123213100,phantomagate,rt @KronosStar there explosion inside apartment building   several people KronosStar DancingDolphinFire AFDHeroes,,,
mbdata,20140123213145,vonneka,RT @CentralBulletin explosion hear dancing dolphin apartment Abila CentralBulletin,,,
mbdata,20140123213145,BlueVelvet,RT @CentralBulletin explosion hear dancing dolphin apartment Abila CentralBulletin,,,
mbdata,20140123213145,sithLordJames,RT @CentralBulletin explosion hear dancing dolphin apartment Abila CentralBulletin,,,
mbdata,20140123213200,gardener4958,rt @KronosStar there explosion inside apartment building   several people KronosStar DancingDolphinFire AFDHeroes,,,
mbdata,20140123213310,plasticParts,rt @AbilaPost unknown explosion hear @dancingdolphin AbilaPost,,,
mbdata,20140123213345,klingon4real,RT @CentralBulletin explosion hear dancing dolphin apartment Abila CentralBulletin,,,
mbdata,20140123213400,lindyT,rt @KronosStar there explosion inside apartment building   several people KronosStar DancingDolphinFire AFDHeroes,,,
mbdata,20140123213400,dolls4sale,rt @redisrad what boom,,,
mbdata,20140123213445,worldWatcher,RT @CentralBulletin explosion hear dancing dolphin apartment Abila CentralBulletin,,,
